種類,臉書貼文,元氣網文章(LINK),元氣網文章(FB LINK),
【#失智專題】#失智 #失智家屬 #失智照顧 #吳佳璇醫師,https://www.facebook.com/share/p/1EdDscnKip/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6001%2F8029891%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR1t36IELBeCypQUIvGG1bZI_etamMUiChSigjbwQ0-w7iQXeBC5ys9dgd8_aem_wBldmL69KwQlyiJ--unKcg&h=AT0aq1-T-nnJ0Bf2tZalxxOucL7MHndd7gUzAm0CPnIgspfnRQ4EXst-c5ezERvaOVGosoy5vm94UL8xx4F6BUCK8UxGnh2iQohy0cEqK2Ik6yApXJy5qPEPuJIt3L3Fe5AAYGia47XDkWUo&__tn__=R]-R&c[0]=AT37D44xPyBQZuzTK6lAmQR788-UWGjMrn7hbbjW4OmWlAPKtRnPazOBXBsKRccdYIW5XYl_ZOM3Zyar_AZ6XUxzCYTcYXP2QJQW3jFvtxb0sGTDKFrFXg6CGKVfuMnsQ3MYgEj1qmeJCzbWdVPVSHoTy619Q-Tmasxbn8JGEQgVzZGktom_cVPFzRIf7SrSYSycJZa3h3Y0LNae8tBh0AQTAA,
【#失智專題】#微解封 #失智據點 #專家觀點 #問題解方,https://www.facebook.com/share/p/19kc4BYRWj/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fcate%2F120949%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0GqwJRVqPPmNlVoq5bWgyOdHBdzjIpeSJvNTCmTRfnFaOZsv1ePtrtqto_aem_yjySB-r6aVXvi6iYkyl9pQ&h=AT0XgNhHptb8KpiCQB5Ig2gEA1IKUZxFmOXXmTszZSjHRPugQk-_PHHsMlm-RQGDEbAHqG6IQLMX5bWa6UQuwwdZdJcw4QYPczQRcUIUO0LZ6jmZoG0uTyuXZg96COIXZLdp&__tn__=-UK-R&c[0]=AT0SteDVpz77s8LOn4AIy2vVWryff8Kfn9hDUkrauzos1AJZU_XNXBDsGEhLUC4QX3IMgBbDisN7hNXN2BxeJHkxJmB-oWciDxKkJyG-vQpq641XGEX5L0pHx7eonzWhoQprouAKNFHeYiNKcEOKONZuBUUDOUbFBUh9Ni3vn6CcqXvb0S9hcGdNWKXHvxD3nDCr,
【#失智專題】#疫情警戒 #居家防疫 #戴口罩 #勤洗手,https://www.facebook.com/share/p/14dRxrjsaW/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fcate%2F10691%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR1cd5FLJzCeVtTw_92HMLRs4hIhA1ULVV0ZpTufexsc7DS1clq2A69R6g8_aem_wUFbZRsRYoDElAr3XZ8vBA&h=AT24QHzie8x0wKq68jmUzxcz-OoiCioeip0BewoBFeYTFws1i1FsYghUP7-x1-CNi7Bwgy1ERSs4h9QKmQkKFtqVsh3QXTUJEPOUOv5O5rJ1vqBRMJfzl8_6ndJSpGqwpNYF&__tn__=-UK*F,
【#失智專題】#第三級警戒 #防疫措施 #勤洗手戴口罩,https://www.facebook.com/share/p/15kzFnAJQL/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F120952%2F5467648%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR1a2KoZI7ZxCQXDqgPFI6iawGsWKiyFsUTEMxHR7IQBqbafPLnVN9J3iO0_aem_oIyn-jSMeD_E85MmlBXXVg&h=AT3QiYef-TtZlcEZStH7nHXG8FUAUQUFbChhynvsmrVh2HK_Nh-TpGXS8LPp-pPn2zql8nDZRKPzo1nq3n_LLpKxslsuKBKPZANBYBYEoXNmqIDk5rYwYhakp8E_X4bMqKng&__tn__=-UK*F,
【#失智懶人包】#失智症狀,https://www.facebook.com/share/p/1MKQ7p4WT5/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fudn.com%2Fnews%2Fstory%2F7266%2F3062234%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR1uzxU0YTGaBEJ3ip-52ML3rA4OL0cSYgife8xKj_eIM9yOYZxwzmzS3ys_aem_9qBXlohJYOy0g-zsXgTKAw&h=AT2SE5t-nhA0CHHg1BrTZbf_Mn9nkOEaMcbjV5I8OfVa6wlK_dd7oH_VdlxdKLn3Lg2S0jVBFhzpPtErYVGtA0QlM5k94xIb9YbCoqkHtPcbxZkjtIlu9Wf7ONyAIyE4FoAe&__tn__=-UK-R&c[0]=AT3VA4YHf1MemO2weCGiU_4YXdO8cGvan4IQFHFwu0E08WK9gUwQxynQAjooOQMSK7gjElqK45pbdywBIrX_wwP9ug712csxL9O47fED0Lialgeqw2GF_TADJAKhBYYXmrvD4IrMTK3H98ggr31sSMWPvXOTcZ1CZCDBsbd9EhuFkSMBXrDYCznCwIUIuZ7NkasV,
【#失智懶人包】#失智症狀,https://www.facebook.com/share/p/15dGQM1fzF/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fudn.com%2Fnews%2Fstory%2F7266%2F3062234%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0dYQWboNJ3M5Dv0C0Wj5HW4WKrRoMUDmFw1hT1qhtZ4ui9SZctfbSzznE_aem_bG2jHTkZAD1K5XHKUKx-9A&h=AT302G-YetOsHXQpjbtWYoMhnCzvTHlJymkMW9SeyawoPKxGwXxHqKarDlNimqaA45dg0-4mhJPcqX4RPIgHEkVEhmhFVEavFU5-eq9SkP9JP-27Hf4iMF5bEutxzRX24Smx&__tn__=-UK-R&c[0]=AT1a-sTZ0wWoppruBsSWyc--FSei9sqXVed6LZxISYS9sFLEirLnWOLl63ohChVR8kvcNcOuRy5JL6ijoJxptOKOGhsiaxKT1hElxSOE5EksE4qWwvYFYin2kiv5BugNKq10jcSJicvA9Yf8qZZz5QwR3MnqA4ht_b5Zse3vdJHnN419CKYOKBEF-Y5AJUE_xovd,
【#失智懶人包】#失智者的社會參與 #便利商店篇,https://www.facebook.com/share/p/18YmaWKrPk/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6033%2F343617%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR1ozjIGLkcKoN4V9afVhe0QiYtsXTcNlr0uBJzwEnajbsS4iNVKO_fb3z8_aem_WS4-FjuZlH-GoRiiBGcsFg&h=AT2h4OoIHsvx7sjNjpDCo4MDmF_8phJt5bMdTmQ-vJh21xANGRv969xk5wMHVQIZBBB-kJoscjXMMvGtK1tpkm2tVvuljUVwhY5cwi-EZIZuI0pPxBl9k8W-YtJ5a1RytCQk&__tn__=-UK-R&c[0]=AT2WKCefjZsorsfuLPOMOZ5wsxRZrd35KO5z69Q3rnr6_BrAOk414t-eVJretqdDFV7KH9dkkqk7wWwpeqBMHV8IuvKly2kCQQ0phjLoic56tfll-axSBrABCDN6ZagEtHT9a4RVCYGX4gGkgwLERHvQXS-FhVLW0yFP7ncfaAPabF2B32cqAvzpy-iIThCeYLrN,
【#失智懶人包】#失智者的社會參與 #便利商店篇,https://www.facebook.com/share/p/1BLc5A5dkm/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6033%2F343617%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR1711VJQRLdZZlI-YAFSLGVPENDIgCWqJtaVfWpuwVvkRUgX4IoBObIO4I_aem_OL2gRSATdbDnionG8cVyKQ&h=AT3ACGjocqSeFsFZGNxkB6gAVAu6CibNisOBUMpaDWAVDL3MqqxbK7wG06TR6Spcv7ZeDUI8SEHQ2dBtvqnNF9AgGfzT7fgtCmJ5-pVTdmKpE-cZpJZJ5yut5xZf_FYVv8MP&__tn__=-UK-R&c[0]=AT1qPh4trcP2QB6bq-j0rfiJS3uMKSGMwxsW43EEo6up29P4kJO11xloi2QJOEWV1RRzNazuNKLVelweGJKh7MeJVQa9Jhft7eAvkyfpK8xdQ9CskavIj9Kgi92LMT322JeJ_il62ZXF4PL8mUy2p4osv42MivMCy_YDE6WIV2x07zaZBv50hvkBU9KRvjZ3feaj,
【#失智懶人包】#從特徵看失智,https://www.facebook.com/share/p/12EUYfiAeiQ/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6631%2F1468512%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR1-zertTc5NFG5nzKUCRHHqIBqsxdbGi1xDpdCmXsmXQ5bZnUat3sSsq48_aem_NwQDFhbW0P90NpTinzNvNA&h=AT0jIA1D1n6eN8kQhzmU3eZihLoNrFd4OeP4-dSKd35ICwDWYFBsievVUyVNCAWw8f7UFUiABuNnSDifxYPbQ_pkELU0qDp5xMv2rQdWfyM4X0cZK_hXt0RuKqpJfNs3IfmL&__tn__=-UK-R&c[0]=AT3aIM_zBPDcLZEZW1-7YbKYd7YtSJ7N2uA6QcxLV6ITDyKQBm2bdd1mdLecLZ-sQ5v7M8pXzy1-vt8pBKkI9Hpt-SjP75h7QiAqPnZ4MC6SN6b0nd3a-RZHITd-ffzxS7pD9_CJxtkiq0Bq_GKB5yO0ozFfe3T3vnMlwSaKzVlti-X6B4VOCr7Qg-pOfYHGQGfU,
【#失智懶人包】#新冠肺炎 #給照顧者 #失智症防疫 #重點精摘,https://www.facebook.com/share/p/1DKH92rLkK/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F10697%2F4361676%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR079CY8D7q38zL1YHJvCHCye7Mr4P6Oshp1fn--DC_p-hjxWnAGUu0rzuQ_aem_WuH9pSuLMgqa7bFQGuzjEQ&h=AT24E0NR0rS9rCh9hnBMtGFDiC3rCc5tWO7fJ2yrOQ2VIJFfVq1wtJmWzD4ty329tBoq9-UZCf7XxmjbMXF5KEMyi26W62O_iDQTaVYHtpgAU_klSRbo0XoGRjze0rGTZMaU&__tn__=-UK-R&c[0]=AT2DXLm4LJ7JPbpFGAFY7szNWvfaLmsCr8kQNXfRroK_-mBNBlPdgNHimMTNRU9HTf-tXkO7XPXzaHbOU640lnLtzpkeGZUbBZaV-iOAq40Z6zIi1eTUxP_kLko5pF9Jb0-dWmHUFGNLxnQrgNxoyL70DAcaRr4GtPe9ml7gH8Tk1pt95KiuC9MzLxkJMNtDEgcz,
【#失智懶人包】#新冠肺炎 #給照顧者 #失智症防疫 #重點精摘,https://www.facebook.com/share/p/1DKH92rLkK/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F120952%2F4484976%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR3mHr5lNZF8eAaToVnksntWYJ4JyO39z4uCKVDe-n3rAGKlexr9xDLD9wU_aem_ubOLSbPYJVSmHwpCGBgx3Q&h=AT37_wXgZmo86O3AzJ8j2IG6lXSRurGIbIoqg2wnMlvJfb4lk8nYOqCJGZs_nt2IaTj3gdg9-Mpr4iEjI0u2iQx1YtJIgqzZkAH1F4sdsP4Fcid_VcB8HxggS1cJ-o6ahBus&__tn__=-UK-R&c[0]=AT2DXLm4LJ7JPbpFGAFY7szNWvfaLmsCr8kQNXfRroK_-mBNBlPdgNHimMTNRU9HTf-tXkO7XPXzaHbOU640lnLtzpkeGZUbBZaV-iOAq40Z6zIi1eTUxP_kLko5pF9Jb0-dWmHUFGNLxnQrgNxoyL70DAcaRr4GtPe9ml7gH8Tk1pt95KiuC9MzLxkJMNtDEgcz,
【#失智懶人包】#自立支援,https://www.facebook.com/share/p/1PU6TwVpKr/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fgoo.gl%2Fw9FhAF%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0cdfI48VEdSghtPPmAQhgjBjRyWhS2Af9G83w3GqsLBssOeznVu_BuDyk_aem_CBA5A1mgsMdTzuPEGxMOSQ&h=AT1za8zUbBiTW4GeyHXP9rBjLtKvSA6G3PFxHOZ1wxRA0_p4i0NQXLnvfBt-qCCbOPuqdqyE7EPYEQIV_5JYNuagicaaglBQF6-hdulFcFVfKX4H6bBXojDUsILR1z-8MA--&__tn__=-UK-R&c[0]=AT0m6QRUdeMr0EqrDS-vEbdC-L0CJmh2Yz1Ufi4q0ZG5BYlJg1wRZ7XzlO-AgRItT5dHsY0XxJesa_4L2sVCRGlvzN02II0NkbEm-xaxSyEfkXOkmx031nyWQszxdHb4H-dAIe0fJKyeCWbxuJ_qY4Z7tdnEkv_kByDKZqsPG-Op_IY6TEpbyJ83HbIvPWS9LBJo,
【#失智萬花筒】#智在臺北憶起幸福 #失智者和你想的不一樣,,,https://www.facebook.com/share/p/1BA5ugGqK2/,
【#失智懶人包】#新北失智友善天使 #各行各業,https://www.facebook.com/share/p/19dufhxwkt/,,,
【#分享】#給在長照領域工作的照顧者,https://www.facebook.com/share/p/1KMtSzuzF9/,,,
【#失智聊天室】#小編和你聊聊天 #加油打氣,https://www.facebook.com/share/p/17zcncAMxV/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6631%2F3907232%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR2APS9myeWF3LQF58UlKP4XDu2-B2x8s97Z-7oNmsXsBhqsMkf1JnAkDxE_aem_BPm0M9HMRo0lWcNeyySeHg&h=AT1n9evk7xWrPpsqDb7IkYcH9qVoB224EykLlHqXDBet5RZP1lL5ePMI-1JLAzYNoJS3JsS3Yz4V2-06RJNjJACFM2ULhkJrMOum3ToOyGmhtncrCQzIZawfwyY0QRtKNyrU&__tn__=-UK*F,
【#失智聊天室】#小編和你聊聊天 #加油打氣,https://www.facebook.com/share/p/19XiZe9vRo/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6631%2F3907232%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR2sXLUxx2xoQSWc_lX22rBiKKDY-fJlTvQdAy3KTfkCzSHQd05HYEjQJ08_aem_qdnLtIyxDMClQ3tapNRnyQ&h=AT1M55-C9QexGsmAWeF9636J88MeVf7li6xdhlYNtZLdBzmgTk7WATVUkjX_yZjvkKx_RkzjnT-jn8DymIkP98imkJ_rPwZxglgLsBzwyT_U_YS3SqzUJcp5-unlhM8lKQax&__tn__=-UK*F,
【#失智聊天室】#小編和你聊聊天 #加油打氣,https://www.facebook.com/share/p/1F2qDcHuQA/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6631%2F3907232%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0ZBnOkPJyK0tZ-w6qb-AcT2Xbi6nDR59sLn9qrTQlBNPLZnr7ccMQq9jc_aem_SGTNErrXELVf3SRh_uJ1Bw&h=AT0YfCwlaxvEspbzhpH9pHDdHikXIkgsd58XTOJ6O2AZoaM23EG_C4de7o7B1dhL7G_6BYOLczAa37fIHckYPCs1J4_hnH1-0fyM2g0ThSKcUnrNWjWcKaDsHBJC7oZA2bvz&__tn__=-UK*F,
【#失智聊天室】#小編和你聊聊天 #加油打氣,https://www.facebook.com/share/p/15XPGP4aUe/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6631%2F3907232%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0cgyCb-xg6HuKDvwNR20OAOAVO5sTexMcGRdoq2rZ41t2j_n3vPbk6kD0_aem_fU_i1s_N15Ejagbnm9Eq0Q&h=AT3iofbd0kWBJ9ZdI8q9CnubiHpiHj0mJujt9l4sbB5gNFaMC9Wm2rcpJjx0kcRRwsXXEjOrQrLNAqND69vn-ydXA5hQUJ6g6aKAXKOQ-Kgb4a2Lda0smcHx3xVLwPbt7LyT&__tn__=-UK*F,
【#失智聊天室】#粉絲悄悄話 #你想對失智親人說的話,https://www.facebook.com/share/p/1F4zMVQH2V/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fbit.ly%2F33n3DFF%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0D_aMGpi6JeZDX0l2YtkE-Axfc_Q6Nv-3koEqo7vag6KQnqhcc0VR4JbI_aem_7MKByyhuc7z0UBLSmZDi3A&h=AT03sUIzAcgyMNUfPU2tdHIS7Xrl8-XenmltapZY6uWFRjvwJkIXDPKabZiV6_a7r2cS8GuxZF8vSJThTZCK87VVMo1VPM4VNb2S63AVOAw6uDmd_X_J8c7-RkPYC3cFpj1x&__tn__=-UK*F,
【#失智語錄】#失智和你想的不一樣 #失智症照護,https://www.facebook.com/share/p/15eXt3yP6V/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fudn.com%2Fnews%2Fstory%2F7241%2F4525948%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR2sXLUxx2xoQSWc_lX22rBiKKDY-fJlTvQdAy3KTfkCzSHQd05HYEjQJ08_aem_qdnLtIyxDMClQ3tapNRnyQ&h=AT2Dh9Z1MJUxj8y8KEioLRtIxBuYvXgWD7u7OYKzbOlPIwrqY27aKNNZmEyOgfgqDtZ9q5FU8WH7fuEqrTCSbhKE3GLZ57TlNWT6PXj88iBfv3tW1nxeMUgTEqYQvh47RRNp&__tn__=-UK*F,
【#失智語錄】#愛要及時 #陪伴 #相聚,https://www.facebook.com/share/p/15sEPuJuRy/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6005%2F4243804%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0cgyCb-xg6HuKDvwNR20OAOAVO5sTexMcGRdoq2rZ41t2j_n3vPbk6kD0_aem_fU_i1s_N15Ejagbnm9Eq0Q&h=AT1JKskLtOL92-5CA_QA-tu-qN3RJBSg2vNrWwyhm5hUq3CLdx9lxHhLY5DF7XSqUq2Is7y4TtvKfAr03982iJJCnPgiISuVPla9QsslUnOTSLt7BrQnFnkRq_WEwOlqXF91&__tn__=-UK*F,
【#失智語錄】#愛要及時 #陪伴 #相聚,https://www.facebook.com/share/p/1BBSuX6Z4W/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6005%2F4243804%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0D_aMGpi6JeZDX0l2YtkE-Axfc_Q6Nv-3koEqo7vag6KQnqhcc0VR4JbI_aem_7MKByyhuc7z0UBLSmZDi3A&h=AT1UWmAOxz4PIpaa0U7A9MDid_JfiyJiTrXKMuk49v1P9gld1JW3L0OR0JCVpbOipyfpc9ZL9R9eoyKBELgnSD785Si2LWte1h54PfWttATp3LUcqZ_IwRe7Jwe8ILyXuR_-&__tn__=-UK*F,
【#失智語錄】#照顧者 #心理健康 #家庭關係 #陪伴,https://www.facebook.com/share/p/1GvXGpkoVj/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F120705%2F4628907%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR2o-2mUONZf1sfIT14ZelQKdMSxpqTxRtLt-D3m9W0mV2L7f6FrjtMX8ak_aem_lb8APQh6JrOZNIsxpeTvGA&h=AT2Lxffdrt0vq7sUa6U-1ICz9Of_7NqquJVmOwZpqGn9sz-Kb1k3TpkVt-18KwqZKst8nYaqlSG5HdBhyKEPFWmOSZ_esPQTKAZt2mWVSdQJN3i74uvUxuTdINKS6q-CnTpR&__tn__=-UK*F,
【#失智語錄】#照顧者 #心理健康 #家庭關係 #陪伴,https://www.facebook.com/share/p/1XcH9dcLbm/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F120705%2F4628907%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0D_aMGpi6JeZDX0l2YtkE-Axfc_Q6Nv-3koEqo7vag6KQnqhcc0VR4JbI_aem_7MKByyhuc7z0UBLSmZDi3A&h=AT2oThrHE6I9W6RTThVOaQ4iDEGT01zUAEQC63cG3xvAT8lzHzHtm1mLRck5k3pyHhC8_KFh9Sg5UzTbJEIUSi881-MGhnfZfOUg_x9j_swW03DiXptfqgtQCpB8srWNv6RI&__tn__=-UK*F,
【#失智二三事】#吞嚥障礙 #吞嚥照護 #食材準備,https://www.facebook.com/share/p/15RkCNhJbP/,,,
【#失智二三事】#橘世代 #預立遺囑 #爭產,https://www.facebook.com/share/p/1D7NxzYK4e/,,,
【#失智語錄】#照顧者 #心理壓力 #安養機構,https://www.facebook.com/share/p/1DhX4G7xfx/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6631%2F4316098%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR1hnJ58dSkRd3AhkUSikX158_oxf_UqzXemMAxalsxuvqgsnB7xslcig9E_aem_ytH8T3AYcPAFqNYMo8GiAg&h=AT0MPfSp581q9-r8zPFl56cORYCTFQNc8fQtg2kcQAUdy_4WA2jovk5ZZaCk05oGeSVA4kvDwKy2A36Gd4g1N2_98SZe43EakaVbmMcNXekzXV-a6K72j3gPBWPm2zbZY3lL&__tn__=-UK*F,
【#失智懶人包】#病識感 #健康檢查 #陪同就醫,https://www.facebook.com/share/p/1Apjch3pkR/,,,
【#失智語錄】#照顧者 #曹汶龍 #失智者尊嚴,https://www.facebook.com/share/p/1YAXNRhSfs/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F10699%2F3981569%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0ZBnOkPJyK0tZ-w6qb-AcT2Xbi6nDR59sLn9qrTQlBNPLZnr7ccMQq9jc_aem_SGTNErrXELVf3SRh_uJ1Bw&h=AT0T75z7DOESZ2E4KFg-Oebw8bblLeBwyxX6PqCSmXZKdjbm0TLu6y-aOjhOX76DuZ-k_FUIHeSwGPsKQgi0vr4Pc7c7nL7VkAlWq_FG9dQ_rYrzrS7xAM1PXPoQr6ggduVb&__tn__=-UK*F,
【#失智懶人包】#預防失智 #這樣動不失智 #動腦,https://www.facebook.com/share/p/15fsED66bf/,,,
【#失智語錄】#這樣動不失智 #預防失智,https://www.facebook.com/share/p/15mHRugxcP/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fgoo.gl%2FP6jmQu%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0D_aMGpi6JeZDX0l2YtkE-Axfc_Q6Nv-3koEqo7vag6KQnqhcc0VR4JbI_aem_7MKByyhuc7z0UBLSmZDi3A&h=AT2uHx0kFgxKEIkt13aJNCPrJs2s8D3WLDR-vc5tXWi6WJkoEB-wY88ksVY9ZTmxEfaX7zk8hNMORrmvbx-28K4CUXnaDf8SwHP1qk8_wV1j1vN6GPuKydyq7DNKCjtVffQr&__tn__=-UK*F,
【#失智語錄】#這樣動不失智 #預防失智,https://www.facebook.com/share/p/1BLdi7gysU/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fgoo.gl%2FP6jmQu%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR2JkVTvP0ICR4b5SebIigzq0nd3J5YuHfwarxsEgGpLVO76l9yDIUjhTiA_aem_NAgCsLgln2Auqu1QpLhETA&h=AT39bVeEeqqXlMlO_Jt3wjiLdlR5OLUC7mH9ehKoMpl4CVLgvuh45MNR6Ae3t5kscabFwL2Dyu7xcCqjeXMPak4gVFm-YfsVOPMcvYGJu9F1kEMmZ6907DZznrUUiJA6H6JY&__tn__=-UK*F,
【#失智語錄】#這樣動不失智 #預防失智,https://www.facebook.com/share/p/1DQjmD88hP/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fgoo.gl%2FP6jmQu%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR2T2K1m7Kiu21ruNtlO1NPh69JIrxEFzTkMup4mcUcFZ8fhkvBqhBUcBNU_aem_3MTFlV9SIGij4lvFqZqjMQ&h=AT2TuaHMfuXxyjiKDfbUmkpXTQrPRply2thXbSaNHnMRb6q9fm56h2zYrgbHUpyXi15wso0v35ZgPZ6UKl36Nr6owjtb93bGb7xS-g80iqQyWtSbur3A0EiaOr1WbdVJyIvj&__tn__=-UK*F,
【#失智語錄】#深度對談 #及早察覺長輩失智,https://www.facebook.com/share/p/185jtej5dU/,,,
【#失智語錄】#這樣動不失智 #預防失智,https://www.facebook.com/share/p/1BYyPWkEJf/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fgoo.gl%2FP6jmQu%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR2T2K1m7Kiu21ruNtlO1NPh69JIrxEFzTkMup4mcUcFZ8fhkvBqhBUcBNU_aem_3MTFlV9SIGij4lvFqZqjMQ&h=AT2soxhVmkA7D2u_owohiyOJ3LGsaNFZl_u1_IZD1QsSkat-iwA_tXccOF10i7QVQH-T-UDIAWZzgql2MA0cZXGhGKt2ThDl7suaT1wCka3H7YC-pBZtU0qq-VgN61pHw-2J&__tn__=-UK*F,
【#失智語錄】#這樣動不失智 #預防失智,https://www.facebook.com/share/p/1GJEWvNRkf/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fgoo.gl%2FP6jmQu%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR3sQZB-j7kiGtZCkbOAVz5oy14dtoMwSyqJUeIT3GAQtslc2vbjT7W8LVU_aem_ZCR5XELNOgarqZQo81TN6Q&h=AT0mOLTSWy60TtWYjG5CV_-apjbmVKZqB_-R0xnrFshExMkZoshnumydIvmxygA3E3_ZbcWKvOnFDNsmYVD4-MdoUZVuatgucqBBmmQUblteVPeAX7V-FLOBFmn0Y2sW7Enr&__tn__=-UK*F,
【#失智語錄】#高齡網紅 #溝井喜久子 #人生智慧,https://www.facebook.com/share/p/15KhvQ4YYy/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6005%2F4308569%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0cgyCb-xg6HuKDvwNR20OAOAVO5sTexMcGRdoq2rZ41t2j_n3vPbk6kD0_aem_fU_i1s_N15Ejagbnm9Eq0Q&h=AT1wX0XbdbFZBlnCXqJ6YqQpGCsGHzFZTwe6Hdpqzmz-DaBqtwffftjfZeb4Pom7PQszwL94OZ4VtobwjA6_dwngY-VFxgDfXt9AlBUX-KDcpLW9IXMyevy_uqoI0aPwxblG&__tn__=-UK*F,
【#失智二三事】#預防走失,https://www.facebook.com/share/p/18iUZvWF2a/,,,
【#失智調查局】#一句話惹惱照顧者,https://www.facebook.com/share/p/14j3F6F9UeL/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fgoo.gl%2FgGqTqP%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR2JkVTvP0ICR4b5SebIigzq0nd3J5YuHfwarxsEgGpLVO76l9yDIUjhTiA_aem_NAgCsLgln2Auqu1QpLhETA&h=AT2badd8KUntQmCg435zLG4b69KId3VSO5QS3pidbhsy3LnrrolXQFgjw4jJGRBxgCZ1nk4dV8Zw7rC3gw0I9U35Fvzn7qK4Q91JEu6iYUh890MFNm_98aDUvQGTn5qMHUSN&__tn__=-UK*F,
